ant_main(10),h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
6,0.10344827586206896,0.0,0.0,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655
7,0.13793103448275862,0.0,0.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931
8,0.1724137931034483,0.0,0.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.06896551724137931
9,0.1724137931034483,0.0,0.0,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931
10,0.1724137931034483,0.0,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.1724137931034483,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896
11,0.1724137931034483,0.0,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862
12,0.1724137931034483,0.0,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.20689655172413793,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862
13,0.1724137931034483,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1724137931034483,0.13793103448275862
14,0.1724137931034483,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.1724137931034483
15,0.1724137931034483,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.1724137931034483,0.13793103448275862,0.20689655172413793,0.2413793103448276,0.1724137931034483
16,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.2413793103448276,0.20689655172413793
17,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.2413793103448276,0.2413793103448276
18,0.20689655172413793,0.0,0.20689655172413793,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.2413793103448276,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.2413793103448276,0.2413793103448276
19,0.27586206896551724,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.27586206896551724,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.27586206896551724,0.2413793103448276
20,0.27586206896551724,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.27586206896551724,0.2413793103448276
21,0.27586206896551724,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.3448275862068966,0.20689655172413793,0.1724137931034483,0.2413793103448276,0.3103448275862069,0.2413793103448276
22,0.27586206896551724,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.3448275862068966,0.20689655172413793,0.1724137931034483,0.27586206896551724,0.3103448275862069,0.2413793103448276
23,0.3103448275862069,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.3448275862068966,0.2413793103448276,0.1724137931034483,0.27586206896551724,0.3103448275862069,0.2413793103448276
24,0.3103448275862069,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.3793103448275862,0.2413793103448276,0.20689655172413793,0.27586206896551724,0.3103448275862069,0.27586206896551724
25,0.3103448275862069,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.3793103448275862,0.27586206896551724,0.2413793103448276,0.27586206896551724,0.3448275862068966,0.3103448275862069
26,0.3103448275862069,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.3793103448275862,0.27586206896551724,0.2413793103448276,0.3103448275862069,0.3448275862068966,0.3103448275862069
27,0.3448275862068966,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.3793103448275862,0.27586206896551724,0.2413793103448276,0.3103448275862069,0.3448275862068966,0.3103448275862069
28,0.3448275862068966,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.3793103448275862,0.27586206896551724,0.27586206896551724,0.3103448275862069,0.3793103448275862,0.3103448275862069
29,0.3448275862068966,0.0,0.2413793103448276,0.27586206896551724,0.27586206896551724,0.3103448275862069,0.3793103448275862,0.27586206896551724,0.27586206896551724,0.3448275862068966,0.3793103448275862,0.3103448275862069
30,0.3448275862068966,0.0,0.3448275862068966,0.27586206896551724,0.27586206896551724,0.3103448275862069,0.3793103448275862,0.27586206896551724,0.27586206896551724,0.3448275862068966,0.3793103448275862,0.3448275862068966
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
3,0.037037037037037035,0.0,0.0,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
4,0.07407407407407407,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
5,0.07407407407407407,0.0,0.0,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814
6,0.07407407407407407,0.0,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.18518518518518517
7,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.2222222222222222
8,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.2222222222222222
9,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.25925925925925924,0.25925925925925924
10,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.2962962962962963
11,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.37037037037037035,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.3333333333333333
12,0.2222222222222222,0.2222222222222222,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.2962962962962963,0.37037037037037035,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.37037037037037035,0.37037037037037035
13,0.2222222222222222,0.2222222222222222,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.3333333333333333,0.4074074074074074,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.37037037037037035,0.4074074074074074
14,0.2222222222222222,0.2222222222222222,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.3333333333333333,0.4444444444444444,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.4074074074074074,0.4444444444444444
15,0.4074074074074074,0.2222222222222222,0.25925925925925924,0.4074074074074074,0.4074074074074074,0.37037037037037035,0.4444444444444444,0.37037037037037035,0.37037037037037035,0.4074074074074074,0.4444444444444444,0.48148148148148145
16,0.4074074074074074,0.2222222222222222,0.25925925925925924,0.4444444444444444,0.4444444444444444,0.37037037037037035,0.48148148148148145,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.48148148148148145
17,0.4074074074074074,0.2222222222222222,0.25925925925925924,0.4444444444444444,0.4444444444444444,0.37037037037037035,0.48148148148148145,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.48148148148148145
18,0.4074074074074074,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.37037037037037035,0.48148148148148145,0.37037037037037035,0.4074074074074074,0.4444444444444444,0.48148148148148145,0.48148148148148145
19,0.4074074074074074,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.37037037037037035,0.48148148148148145,0.4074074074074074,0.4444444444444444,0.4444444444444444,0.5185185185185185,0.48148148148148145
20,0.4074074074074074,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4074074074074074,0.48148148148148145,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5185185185185185,0.48148148148148145
21,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.48148148148148145,0.4444444444444444,0.48148148148148145,0.5185185185185185,0.5185185185185185
22,0.4444444444444444,0.25925925925925924,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.5185185185185185,0.48148148148148145,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.5185185185185185
23,0.4444444444444444,0.2962962962962963,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.5185185185185185,0.48148148148148145,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.5185185185185185
24,0.4444444444444444,0.2962962962962963,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.5185185185185185,0.48148148148148145,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.5185185185185185
25,0.4444444444444444,0.2962962962962963,0.48148148148148145,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.5185185185185185
26,0.4444444444444444,0.2962962962962963,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.5555555555555556,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5185185185185185
27,0.4444444444444444,0.2962962962962963,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5185185185185185
28,0.7037037037037037,0.2962962962962963,0.48148148148148145,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5185185185185185
29,0.7037037037037037,0.37037037037037035,0.48148148148148145,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5185185185185185
30,0.7037037037037037,0.37037037037037035,0.7037037037037037,0.5555555555555556,0.5555555555555556,0.6296296296296297,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5555555555555556
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
3,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333
4,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.125
5,0.125,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.125,0.125,0.08333333333333333,0.125,0.16666666666666666
6,0.125,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.125,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.16666666666666666,0.16666666666666666
7,0.20833333333333334,0.0,0.16666666666666666,0.125,0.125,0.125,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334
8,0.20833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.25,0.25,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334
9,0.20833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.125,0.25,0.2916666666666667,0.25,0.25,0.25,0.25
10,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.125,0.25,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.25,0.2916666666666667
11,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.125,0.25,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.3333333333333333
12,0.20833333333333334,0.0,0.20833333333333334,0.25,0.25,0.125,0.25,0.3333333333333333,0.375,0.3333333333333333,0.2916666666666667,0.375
13,0.20833333333333334,0.0,0.20833333333333334,0.25,0.25,0.125,0.25,0.375,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.375
14,0.20833333333333334,0.0,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.375,0.4166666666666667,0.375,0.2916666666666667,0.4166666666666667
15,0.20833333333333334,0.0,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.4166666666666667,0.4583333333333333,0.375,0.2916666666666667,0.4166666666666667
16,0.4166666666666667,0.0,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.4583333333333333
17,0.4166666666666667,0.0,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.4166666666666667,0.5,0.4166666666666667,0.3333333333333333,0.4583333333333333
18,0.4166666666666667,0.0,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.375,0.4166666666666667,0.5,0.4166666666666667,0.375,0.4583333333333333
19,0.4166666666666667,0.0,0.4583333333333333,0.375,0.375,0.16666666666666666,0.375,0.4166666666666667,0.5,0.4166666666666667,0.375,0.4583333333333333
20,0.4166666666666667,0.0,0.4583333333333333,0.375,0.375,0.16666666666666666,0.375,0.4583333333333333,0.5,0.4583333333333333,0.375,0.4583333333333333
21,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.375,0.375,0.16666666666666666,0.4166666666666667,0.4583333333333333,0.5,0.4583333333333333,0.375,0.5
22,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.375,0.375,0.16666666666666666,0.4166666666666667,0.5,0.5,0.5,0.4166666666666667,0.5
23,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.375,0.375,0.25,0.4166666666666667,0.5,0.5416666666666666,0.5,0.4166666666666667,0.5
24,0.4166666666666667,0.041666666666666664,0.4583333333333333,0.375,0.375,0.25,0.4166666666666667,0.5,0.5416666666666666,0.5,0.4166666666666667,0.5416666666666666
25,0.4166666666666667,0.041666666666666664,0.5,0.375,0.375,0.25,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5,0.4583333333333333,0.5416666666666666
26,0.4166666666666667,0.041666666666666664,0.5,0.375,0.375,0.25,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.5,0.4583333333333333,0.5416666666666666
27,0.4166666666666667,0.041666666666666664,0.5,0.375,0.375,0.25,0.5,0.5416666666666666,0.5416666666666666,0.5,0.5,0.5416666666666666
28,0.4166666666666667,0.041666666666666664,0.5,0.375,0.375,0.25,0.5,0.5416666666666666,0.5416666666666666,0.5,0.5416666666666666,0.5416666666666666
29,0.4166666666666667,0.041666666666666664,0.5,0.4166666666666667,0.4166666666666667,0.2916666666666667,0.5,0.5416666666666666,0.5833333333333334,0.5,0.5416666666666666,0.5416666666666666
30,0.4166666666666667,0.041666666666666664,0.5,0.4583333333333333,0.4583333333333333,0.2916666666666667,0.5,0.5416666666666666,0.625,0.5,0.5416666666666666,0.5416666666666666
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
7,0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
8,0.16666666666666666,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
9,0.16666666666666666,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
10,0.16666666666666666,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333
11,0.16666666666666666,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
12,0.25,0.0,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
13,0.25,0.0,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
14,0.25,0.0,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
15,0.25,0.0,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
16,0.25,0.0,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25
17,0.3333333333333333,0.0,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25
18,0.3333333333333333,0.0,0.25,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.25,0.25
19,0.3333333333333333,0.0,0.25,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.25
20,0.4166666666666667,0.0,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25
21,0.5,0.0,0.4166666666666667,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25
22,0.5,0.0,0.4166666666666667,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25
23,0.5,0.0,0.4166666666666667,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25
24,0.5,0.0,0.4166666666666667,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25
25,0.5,0.0,0.4166666666666667,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25
26,0.5,0.0,0.4166666666666667,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25
27,0.5,0.0,0.4166666666666667,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.25
28,0.5,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.25
29,0.5,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.25
30,0.5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.25
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
3,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
4,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
5,0.07142857142857142,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571
6,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571
7,0.10714285714285714,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
8,0.10714285714285714,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.07142857142857142
9,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.10714285714285714
10,0.17857142857142858,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.03571428571428571,0.0,0.10714285714285714,0.14285714285714285,0.14285714285714285
11,0.17857142857142858,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.14285714285714285
12,0.17857142857142858,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.14285714285714285
13,0.17857142857142858,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.14285714285714285
14,0.17857142857142858,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.14285714285714285
15,0.21428571428571427,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.14285714285714285
16,0.21428571428571427,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.17857142857142858
17,0.21428571428571427,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.21428571428571427
18,0.25,0.0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.25
19,0.25,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.21428571428571427,0.25
20,0.25,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.21428571428571427,0.25
21,0.25,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.21428571428571427,0.21428571428571427,0.25
22,0.32142857142857145,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.21428571428571427,0.21428571428571427,0.25
23,0.32142857142857145,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.21428571428571427,0.21428571428571427,0.25
24,0.32142857142857145,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.25,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.25,0.21428571428571427,0.2857142857142857
25,0.32142857142857145,0.0,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.25,0.21428571428571427,0.2857142857142857
26,0.32142857142857145,0.0,0.32142857142857145,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.25,0.25,0.2857142857142857
27,0.32142857142857145,0.0,0.32142857142857145,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.25,0.25,0.2857142857142857
28,0.32142857142857145,0.0,0.32142857142857145,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.25,0.25,0.2857142857142857
29,0.32142857142857145,0.0,0.32142857142857145,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.25,0.25,0.2857142857142857
30,0.32142857142857145,0.0,0.32142857142857145,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.25,0.25,0.2857142857142857
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
4,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0
5,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0
6,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
7,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
